ID,building_visited,choice,Speed,Laziness,Destination floor,Fatigue,Luggage,Elevator speed,"Environmental
consciousness",Temperature,Appeal,"Number of people
waiting for the elevator",Peers,measurement_no,Health
pvBGWo8y8,BTK Rákóczi utca 5 (R5),0,10,0,7,10,0,8,2,0,0,0,no_peers,11,2
VkrYlbQ22,BTK C épület,1,3,1,1,1,1,5,7,5,5,3,peers_stairs,11,9
WEo0Y8JxJ,BTK Rákóczi utca 5 (R5),0,3,10,2,5,1,10,0,1,10,0,peers_elevator,11,0
8x8RddbEG,Lágymányos Déli Tömb,1,2,1,3,1,1,3,2,4,5,1,peers_stairs,11,9
w6kBay4G8,Lágymányos Déli Tömb,1,3,10,7,10,6,6,5,3,2,3,peers_elevator,11,3
VkakDXx72,PPK Izabella utca,1,2,0,3,0,6,4,7,0,1,4,no_peers,11,8
ZwRRkJ5xw,Egyéb:,0,9,9,10,8,0,0,0,0,0,0,no_peers,11,0
WEelbZnp8,BTK Rákóczi utca 5 (R5),1,0,0,0,2,10,7,2,2,1,0,peers_stairs,11,5
qNe10ko4r,PPK Kazinczy utca,0,10,7,7,10,1,6,3,6,0,2,peers_elevator,11,4
yeL2QZ5JK,PPK Kazinczy utca,1,0,0,2,0,4,2,10,0,0,0,no_peers,11,0
m5Q7EQZyQ,TÓK,0,8,8,8,9,2,8,7,10,3,9,peers_elevator,11,5
GnxyDdJjN,Lágymányos Déli Tömb,1,1,0,2,3,1,7,0,0,8,0,peers_stairs,11,0
LE80ldkR7,TÓK,1,2,4,2,4,3,6,9,4,8,2,peers_stairs,11,8
LE80ldkR7,TÓK,1,4,2,1,6,2,7,9,3,8,1,peers_stairs,11,8
LE7wP7dvl,BTK 6-8 főépület,1,0,0,0,2,0,7,10,6,4,0,no_peers,11,6
5NvLxDKyR,BTK Rákóczi utca 5 (R5),0,9,6,10,10,10,8,1,5,0,0,NA,11,0
AnDvwn37d,BTK 6-8 főépület,1,6,2,8,9,2,2,6,4,2,6,no_peers,11,9
4NaWnNZa3,BTK Rákóczi utca 5 (R5),0,2,8,8,9,8,8,1,2,2,1,no_peers,11,3
xX0PNw70E,BTK Rákóczi utca 5 (R5),1,7,10,5,10,10,3,10,5,3,4,no_peers,11,10
AnWnkPQw0,Egyéb:,0,0,4,7,9,4,2,0,0,0,0,no_peers,11,0
lKM7vwBwL,TÓK,1,4,0,3,5,3,2,3,0,6,5,no_peers,11,2
5NYAbolr6,BTK Rákóczi utca 5 (R5),0,6,9,9,9,3,9,0,1,1,1,no_peers,11,1
5N404XZrR,PPK Kazinczy utca,0,2,1,7,1,1,0,0,7,0,0,peers_elevator,11,0
4NZ77lqXy,BTK Rákóczi utca 5 (R5),0,8,10,10,7,3,7,0,8,0,2,no_peers,11,0
4Na1PPW6j,Lágymányos Déli Tömb,1,0,2,0,3,0,0,1,0,6,0,peers_stairs,11,2
aE1DXNEV0,Egyéb:,0,6,4,5,7,3,6,2,7,3,0,no_peers,11,3
yedWJeN0n,PPK Kazinczy utca,1,4,1,1,1,0,5,3,3,3,7,no_peers,11,7
jbbXJKo67,BTK Rákóczi utca 5 (R5),0,10,10,0,5,0,5,0,0,0,0,no_peers,11,0
RD3bNVm6r,Lágymányos Északi Tömb,0,6,10,10,3,0,3,0,0,0,6,NA,11,0
w6PM2rGq3,BTK Rákóczi utca 5 (R5),1,0,0,3,2,3,5,10,4,3,4,no_peers,11,10
w66QN3jm5,TÓK,0,8,10,10,10,0,7,8,3,0,0,peers_elevator,11,4
7VeErK3Ga,Lágymányos Északi Tömb,1,0,0,6,1,1,0,1,1,0,1,no_peers,11,2
ZwkNE46ZB,Lágymányos Déli Tömb,1,1,1,7,5,5,2,10,2,8,4,no_peers,11,6
BvbAy3aj0,Lágymányos Déli Tömb,0,10,0,10,3,0,4,0,0,0,4,no_peers,11,3
w6AQ1b8W8,BTK 6-8 főépület,0,10,10,10,10,10,0,0,0,0,0,no_peers,11,0
Ywa7MvaEv,Lágymányos Déli Tömb,0,10,10,9,7,4,5,3,3,3,4,no_peers,11,4
Ywa7MvaEv,Lágymányos Déli Tömb,0,10,9,2,2,1,4,2,2,2,2,no_peers,11,3
MBqo3ZVM0,Egyéb:,0,2,2,10,3,0,6,0,6,0,0,peers_elevator,11,0
28YVrWdYA,PPK Kazinczy utca,0,10,5,8,10,0,6,0,8,0,4,no_peers,11,0
m5256DXvD,BTK F épület,1,0,6,4,5,7,5,2,3,1,2,no_peers,11,6
Q3ZlvR0r5,BTK I épület,1,1,0,0,0,0,2,7,1,3,0,no_peers,11,2
Gn5GQBxv7,Lágymányos Északi Tömb,0,5,8,10,10,10,3,2,1,0,5,NA,11,2
